ID,EBV,PEV
1087120,0.35676877839459303,0.10635368105483017
1085618,0.022970830165670128,0.12765196456704497
1091040,0.7795440184102131,0.13523691014898243
1091686,0.27049130165849333,0.12912102822032592
1082624,-0.6538163996074509,0.1351873358512225
1088628,0.034368606561987175,0.12396513090241933
1088644,-0.1189744602725049,0.12151457392924939
1084648,-0.1492380384375335,0.12403237153542797
1083276,-0.7014096458671011,0.1479425806423201
1084112,-0.05278638703752673,0.12384920771688732
1094004,0.3082322011044316,0.12980028998523738
1084022,-0.0993703865790967,0.12344273278443
1085330,0.5553999451610072,0.12546074953933456
1088676,-0.5279930273108674,0.12814610679298283
1088606,-0.22687521422740334,0.13044631004795632
1080862,-0.7200475709387287,0.137968351664308
1090712,0.3125046262314682,0.1307405613329754
1090718,0.5432511366998178,0.13089798759774712
1089706,0.8172521478235778,0.12038353478069119
1093734,0.13838135651458747,0.12961318367084795
1087716,0.3612490707252326,0.11793472142836459
1088416,-0.029290351594425532,0.13364861818550058
1088384,-0.3369394917446983,0.11772639119329215
1088608,-0.5085087425228442,0.12257292102288984
294054,0.1513963571070721,0.12962119218739426
1082458,0.3797196854684782,0.12839131154414188
1093220,-0.31066855081687134,0.1265335813493924
1085674,-0.07601258580423725,0.12376186491210261
1092304,0.29685564977403645,0.13002534557633166
1093272,-0.09961945380603641,0.12845759562791892
1080958,-1.0025629076011138,0.13611008717022308
1088278,0.10235305321284789,0.11893058647479496
1090816,-0.13492704422623084,0.12172940798440006
1081278,-0.3465281547584967,0.13755741967309543
1088664,0.10269456723319463,0.12371808806041842
1095268,-0.3097291690051631,0.1506979582290047
1093708,0.5943304977876045,0.13383485811789078
1083844,-0.15137843916716484,0.12266201748189039
1089612,0.49821465340539045,0.13261336743919122
1087932,0.055476988777568445,0.12483998040426465
1088686,-0.012430335895996191,0.12162794338451012
1084228,-0.36401685749953333,0.13380418958837437
1091092,0.47664487280700496,0.12712980354671444
1083348,-0.3155058035116859,0.14510028674916828
1091656,-0.18476808819824456,0.11782348083652176
1090758,0.26840571588594747,0.1313514144876979
1091204,0.2734104496832387,0.1300979877324141
1085738,0.06146076108654336,0.12074574251478161
1087834,0.15035735637295455,0.12584224815985218
1086654,0.5970316506588854,0.12570411430438744
1087612,0.4827094474900947,0.12100753682236372
1085408,-0.03822810032297135,0.12592911326847916
1081892,-0.5545088471034862,0.13116071738953491
1092058,0.06175901073657972,0.1161477642774446
1087808,0.23024006144439674,0.12112336642635663
1084654,-0.04952504421128044,0.12043068024871412
1091310,0.1250978301715547,0.11992831450804117
1089606,0.6485194944813326,0.11971246078389314
1092224,-0.19410259603341484,0.13775083439039293
1089374,-0.23956681375631197,0.13032404570260492
1085648,-0.3782123194856673,0.12621170779464297
1082694,-0.5631567279975737,0.13334800509685363
1090922,-0.5273964226532202,0.12646907262761423
1091020,0.025055577988706102,0.13502107441464262
1093256,-0.0024796881742404834,0.12283895015888951
1086314,-0.8072877473305754,0.13793778047087268
1091720,0.2697907028768491,0.12299614360367911
1082310,0.2986827412173189,0.13430955720946341
1092896,-0.06790159356348788,0.1315834592867665
1091336,0.46457032029817047,0.13001859810142868
1093408,-0.5152822029008286,0.12690493778354578
1086440,-0.15797588018171346,0.13920693319072266
1088826,0.14235305682721322,0.12457060319053838
1091162,0.19783740986767656,0.13155366721401726
1089356,0.1989409405236496,0.1402558375495034
1082004,0.15144365209882404,0.12380204989711008
1085036,0.9502940510461615,0.13850281801068032
1085876,-0.2805127224368806,0.13073184497882226
1092076,0.2842729266507675,0.12463186258095418
1083102,0.13599065429617208,0.13069627993804073
1084710,-0.005849529889348483,0.11604753135137572
1090872,-0.02715374642501864,0.13093470292040546
1087830,0.4061638170152123,0.12955458132788447
1091732,-0.07173963420140164,0.12200573439121276
1088216,0.3205709753103074,0.11828742164345214
1087032,-0.30347967351883953,0.12480495548170328
1085034,0.4684736982224728,0.1265624236754684
1082418,0.26397259535726325,0.12373803913396089
1091048,0.2609182217956434,0.12604829891309938
1081634,0.30858479956260426,0.13617539409822058
1091706,0.3945815556268476,0.12998537163994464
1082532,0.41410598331106513,0.12534914135592629
1092354,0.04844818157297934,0.12848182324706203
1086918,-0.241170917129632,0.13301410543124692
1088634,0.13475339777482526,0.1244412077134157
1085462,0.42338669336374696,0.12641523245069083
1085070,0.5719856626377312,0.13430178619721528
1084624,0.13162724218670332,0.11531713542029944
294374,-0.12190244241305531,0.12767359291488953
1091596,0.12317425493128435,0.13405141104746413
1089212,-0.3243683816537483,0.13723893247628388
1082510,0.2930286023709731,0.12097157126916437
1085486,0.36899271585248805,0.12216592429979921
1089708,0.694004382817764,0.12403764509415609
1081274,-0.36350943277868597,0.13170024777546466
1088690,-0.05079398827797681,0.11848081321430977
1088282,0.061494113399244744,0.12157470559401387
1080352,-0.3631569600115086,0.1401114594365917
1085708,0.2070229819157408,0.11609032237177094
1088876,0.4028693619603478,0.12447412049301389
1093506,-0.04903651381136732,0.12841554368218672
1082148,0.13710768280144106,0.13366730590736112
1091050,0.5675639063378516,0.13139327732084852
1084618,-0.12442071742176072,0.11604114702509899
1086982,-0.6556869213680878,0.13389109422693726
1083812,0.04806177074729985,0.12965573122655022
1094006,0.29212163732847474,0.12309136762959176
1084354,-0.17364133217866676,0.1239436223221761
1084296,-0.22851112415368763,0.13036840370449698
1087660,0.29047919413306805,0.13168190799718327
1080848,-0.8734710355091145,0.1415421404038055
1093812,0.32694395795282694,0.12744888208109903
1089646,0.6481851505542378,0.12196136205677312
1089234,0.0230123447215081,0.12870915081855808
1084298,0.14771703076328996,0.13320200945354474
1081484,0.3504229051061153,0.121777132036817
1084232,-0.2509996844656301,0.13535802778104733
1086224,-0.3933076951918053,0.12950220025216955
1093784,0.13035180524454518,0.11978798768378891
1092036,0.6374301727342665,0.1302935765013396
1080222,-0.12332789781120596,0.13214517432820577
1085742,0.1614058247864107,0.12210320041847672
1091226,0.2175481781691222,0.13037577234195413
294350,-0.16404855645595412,0.12956641833849275
1085698,0.1027518522680587,0.1215688691029593
1088626,-0.046004099035507465,0.12840959495712365
1091682,0.247068397305123,0.12135250020769113
1086256,-0.608270389763422,0.13304079752416545
1095386,-0.1941029557735746,0.14627916692215176
1090770,0.1351083218044048,0.13737548079069958
1081598,-0.31760072052643673,0.13343666754503233
1088666,-0.6438388050546556,0.14058435929605256
1089220,-0.043820655373864426,0.14141393277357617
1085332,0.7221525291704908,0.13793545026249002
1082134,-0.07006974352135768,0.1290539311863603
1084404,0.0028439346933786746,0.12465818797949284
1091438,0.30348326090438515,0.12433641812611003
1085108,0.3966497988467574,0.12895217491757285
1092042,0.2144311163367153,0.12825549419315
1080428,-0.43408872131532933,0.14147729144384444
1085712,0.21045744164312674,0.1164684688552385
1082164,-0.7512027737591891,0.1444327854898909
1093754,0.08915718762744314,0.12918766149351857
1081412,0.723346360494677,0.13924479767231282
1092222,-0.036038674729511944,0.12559104432414786
1084048,-0.037516733222529845,0.14689875364257624
1083234,-0.6511832162769599,0.14011959195543955
1083818,-0.18126411054374483,0.126785378147026
1083946,-0.1688272358036081,0.12516059434998744
1094054,0.2773966224872423,0.1297706419805608
1086884,-0.9523771734787849,0.15429420238272218
1084050,-0.10597078046043125,0.1276716298965495
1088230,0.21534949512000576,0.12334384569837711
1094118,0.32699670396351205,0.1275422608113972
1084092,0.060087244591220175,0.13288621678175877
1088212,-0.0727601917947379,0.12023293147051643
1087250,-0.1983348999535671,0.13369456115069425
1085612,0.060988516955254556,0.1296399436116858
1090852,-0.34000766126746396,0.1239602453775847
1090098,-0.050829469521850225,0.1254570002167211
1081330,-0.472726800871667,0.13750410468191399
1080186,0.14136932271402555,0.13472263994668887
1081358,-0.19654148063380553,0.13882865623892676
1087458,0.05802508450379246,0.13407167941076467
1089844,0.20762473447671878,0.13921868287366226
1084122,-0.12111306665068723,0.12607211396926796
1084346,-0.2056798843490109,0.12223575906452035
1080622,-0.4997631139174613,0.12560215459611762
1080920,-0.9313294505863796,0.1419328440657121
1086408,-0.5106875330264314,0.15371303255805444
1085780,0.17302792400512432,0.11933224015588538
1084406,-0.32724531135898405,0.12564973704382026
1093712,0.39077608265750885,0.13078987552078314
1091068,0.02834328416919284,0.13127947360262635
1094066,0.33856952462166234,0.12858942588855057
1084642,0.2252407430962707,0.12424646825207851
1084248,-0.4714862801292089,0.14050889589846108
1082618,-0.9579850414171845,0.1483114247222456
1080886,-0.9739392514120017,0.14019347578012162
1092168,-0.1560534905731561,0.12664438983899046
1091608,0.12129435620745592,0.13141415263723857
1081450,0.30085074134979567,0.12421016151446114
1084462,0.2519969363869165,0.1318433987292043
1080830,-1.0227644641425722,0.1356465833602843
1090412,0.002190782776473354,0.13038655489353765
1086032,0.16084709169544184,0.12879846285465113
1082696,-0.8319362698664645,0.14370282321742098
1084408,-0.13795432988795045,0.1288794733742341
1090104,0.11545310191679162,0.12985044314826347
1086910,-0.36916689703666195,0.13496994897191597
1081842,-1.1136794621133494,0.13643581882490732
1088822,0.42795251333174367,0.1308474309300747
1081570,0.5757308808108743,0.1288841848779632
1084272,0.09697242532451845,0.12296325996941221
1081342,-0.6355775872039546,0.14808076997138464
1092890,-0.3721866318339137,0.12219241655511544
1081724,0.21330036486983123,0.12882348464270843
1081270,-0.38434537896611126,0.14071556098320653
1087680,0.576422492200564,0.12462890253779423
1092416,-0.1786371816573023,0.1366444306270503
1081692,0.16573898500770484,0.12730439901623114
1090422,-0.2654733226281376,0.13513813648932865
1092320,-0.13317258750481306,0.12471685076788588
1080030,-0.19383614522459003,0.1319780222986512
1086914,-0.3892803219869554,0.14063767806825317
1087124,0.2757612913391104,0.12219414938590478
1080408,-0.3706650897551342,0.13513981938435507
1086634,0.3988736995242061,0.1258661273721779
1091018,0.5675538291715351,0.1286880255790192
1088014,-0.5072014036703989,0.13636037695107606
1090442,-0.30473296037981285,0.13729215731184893
1087040,-0.0651026608138402,0.12342865257128476
1096166,-0.43914543818932306,0.17706473788603236
1091060,0.06823279011134144,0.12582047941805077
1093606,0.2366604264912362,0.12132586498375474
1084734,-0.10863229303963863,0.11185444962917013
1085980,0.2580490546308506,0.14570983799104703
1094112,0.23343873610336283,0.132124066759168
1082412,0.5922731546299492,0.13482660359570733
1090652,0.5458031076630124,0.13198563148064069
1092560,-0.4500824022786991,0.12405573756052458
1093222,-0.25903110989752015,0.12797570800779554
1086438,-0.43390071604398345,0.13432069278871397
1082584,0.30074778427451265,0.1244879151364095
1088936,0.2492298021199489,0.12507028635378467
1087822,0.7216792447271307,0.13128826319922152
1082210,-0.15459377817837816,0.12432175010574378
1084330,-0.34250244670762603,0.12090581295686441
1095230,-0.20502624904666378,0.1590058797962337
1090008,0.1725831389574059,0.123336631410125
1084006,0.08378729104789541,0.12788518246977598
1083204,-0.22319257281994387,0.1301057529919471
1080086,0.09112068546528924,0.12476832251701177
1095934,-0.3969481920199074,0.17531703220616413
1087620,0.45015180452456316,0.12879582706747184
1092922,-0.7559837380984069,0.12846351588249424
1080646,-0.38699027112504475,0.13750731287164022
1095216,-0.41528010098193735,0.1442731311622489
1093934,0.5564563933311628,0.1335466794449435
1084172,0.07941733833975292,0.126222428749133
1083820,-0.1685369050206968,0.11896585906196437
1087324,0.45440685236074385,0.13933177227556262
1091014,0.5053464212313653,0.13701341607229162
1091646,-0.0216768916460426,0.12373960854840386
1084732,0.3503052594703012,0.1296600276844007
1093778,0.560612394036455,0.11960788910314635
1083922,0.09348037108387912,0.12532769822981205
1093440,-0.06453823376058067,0.1321317401621907
1093262,-0.20520080162344798,0.12587116354584454
1088842,0.013201809090449735,0.12871257738265607
1091232,0.048072147497329604,0.1326894715288173
1088010,-0.20813405858014872,0.13226536392264165
1082562,0.13798537394953966,0.12432611945287075
1082726,-0.7842399742918249,0.1350447108296195
1092030,-0.09842188023787683,0.12312676501846478
1091302,0.47232528406232316,0.12556495473165344
1084630,0.1696522585358316,0.11254305864090873
1081650,0.4728262420281988,0.12513024958177224
1091552,0.27916419309951024,0.1251000552675674
1084516,-0.15553654478372894,0.12935547275266873
1081260,-0.36542152323345206,0.1330595133187028
1086326,-0.3795602364516295,0.13354685760699164
1089626,0.6351857626651064,0.130712568269318
1089254,0.33364645077055377,0.12782068072918568
1093216,-0.08896078352634038,0.11705915440015059
1086920,-0.5160842199903533,0.14182357891978611
1087078,-0.023159073488643652,0.12041536547652797
1089214,0.04134725840322137,0.1325251379477268
1090636,0.4112745534003866,0.12711378424044503
1085276,0.36459450613757327,0.14203940446457766
1085430,0.1113017123566839,0.12570702323890928
1086512,-0.5608632015490934,0.1470311280428714
1088040,-0.60398204200512,0.1393533143102181
1091666,0.06795941164505662,0.12371914692452038
1093360,-0.12177679348073704,0.1137887387069426
1086718,0.5901229144119978,0.1298217061349793
1088638,-0.2609186782813281,0.1278843039609739
1080116,-0.018661275702213022,0.1302362239272961
1082218,-0.003415673031445536,0.12283994890040797
1082644,-0.48110671244274006,0.13941354662120675
1087454,0.3156049220792218,0.12644640021787384
1086658,0.6519075000947899,0.13485840037370783
1087330,0.3763844375512222,0.13859605456889784
1088430,0.08000279467414319,0.1306955316002244
1081862,-0.6360681176699798,0.13328557113997033
1082288,0.2559663669649797,0.12867630259018042
1093214,-0.43707677292914016,0.13022632461341604
1082098,0.042772609546230425,0.1252047339031476
1080282,-0.36630280472863935,0.1367946553087554
1080132,0.2774252308327968,0.14183366075822895
1082182,0.023714546285351856,0.13043099192451424
1094050,0.46369560737546145,0.13245767523951824
1090428,-0.1511340165004294,0.12868619060070619
1092044,0.04189744199741898,0.12503547139588833
1085414,0.34908795420672084,0.12472114983520963
1088044,-0.280585544835701,0.1343938053357888
1082048,-0.24740257610995706,0.1268522473169146
1082234,-0.2858486160932193,0.12866112451178655
1089722,0.6600085916088672,0.1285453620772781
1087228,0.7580883903894359,0.13636335371790295
1093296,-0.33537543780517626,0.12309074676334056
1090446,-0.005150243000884524,0.12366692914835523
293480,-0.45024730324204665,0.1283250303176807
1080212,-0.4684890215932019,0.13770825193494426
291400,0.21199009656289755,0.12889658643071766
1086466,0.15024430774310382,0.14619324976302578
1082058,0.14133337396686602,0.11932055600054306
