ID,Rad,Ruta,Planta,Trial,Mum,Dad,Famly,Hjd_17,Hjd_7,Sprant_17,Htv_17,Vit_7,Lev_7,Lev_17,Trial_Famly,Trial_Ruta
IND_1021,2,9,10,S23F8820476,IND_1215,IND_0833,FAM_040,358,111,0,89,3,1,1,S23F8820476_FAM_040,S23F8820476_9
IND_1058,3,9,2,S23F8820476,IND_0442,IND_0698,FAM_105,448,91,0,91,3,1,1,S23F8820476_FAM_105,S23F8820476_9
IND_1163,3,9,6,S23F8820476,IND_0134,IND_0500,FAM_043,452,91,0,147,3,1,1,S23F8820476_FAM_043,S23F8820476_9
IND_0609,4,9,1,S23F8820476,IND_0681,IND_1256,FAM_082,393,96,0,68,3,1,1,S23F8820476_FAM_082,S23F8820476_9
IND_0360,4,9,3,S23F8820476,IND_0681,IND_0500,FAM_010,300,52,1,74,3,1,1,S23F8820476_FAM_010,S23F8820476_9
IND_0821,4,9,5,S23F8820476,IND_1069,IND_0865,FAM_012,402,87,0,86,3,1,1,S23F8820476_FAM_012,S23F8820476_9
IND_1273,4,9,6,S23F8820476,IND_0100,IND_1252,FAM_026,490,151,0,80,3,1,1,S23F8820476_FAM_026,S23F8820476_9
IND_1124,4,9,7,S23F8820476,IND_0855,IND_0865,FAM_056,340,96,0,73,3,1,1,S23F8820476_FAM_056,S23F8820476_9
IND_0703,4,9,10,S23F8820476,IND_0059,IND_0263,FAM_003,337,80,0,82,3,1,1,S23F8820476_FAM_003,S23F8820476_9
IND_0110,5,9,2,S23F8820476,IND_0116,IND_1042,FAM_032,310,59,1,80,3,1,1,S23F8820476_FAM_032,S23F8820476_9
IND_0444,5,9,4,S23F8820476,IND_0116,IND_0292,FAM_116,293,49,1,66,3,1,1,S23F8820476_FAM_116,S23F8820476_9
IND_0815,5,9,5,S23F8820476,IND_1069,IND_0865,FAM_012,505,98,0,119,3,1,1,S23F8820476_FAM_012,S23F8820476_9
IND_1151,5,9,6,S23F8820476,IND_0681,IND_1242,FAM_066,336,65,0,66,3,1,1,S23F8820476_FAM_066,S23F8820476_9
IND_0015,6,9,1,S23F8820476,IND_1212,IND_0865,FAM_054,290,56,0,50,3,1,1,S23F8820476_FAM_054,S23F8820476_9
IND_0636,6,9,3,S23F8820476,IND_0499,IND_0865,FAM_031,537,146,0,107,3,1,1,S23F8820476_FAM_031,S23F8820476_9
IND_0507,6,9,4,S23F8820476,IND_0685,IND_1242,FAM_108,499,117,0,106,3,1,1,S23F8820476_FAM_108,S23F8820476_9
IND_0129,6,9,5,S23F8820476,IND_0499,IND_0865,FAM_031,443,107,0,123,3,1,1,S23F8820476_FAM_031,S23F8820476_9
IND_0305,6,9,7,S23F8820476,IND_1201,IND_0833,FAM_064,290,72,0,42,3,1,1,S23F8820476_FAM_064,S23F8820476_9
IND_0992,6,9,8,S23F8820476,IND_0833,IND_1160,FAM_047,295,64,0,77,3,1,1,S23F8820476_FAM_047,S23F8820476_9
IND_0188,1,10,2,S23F8820476,IND_1212,IND_1148,FAM_060,448,117,0,81,3,1,1,S23F8820476_FAM_060,S23F8820476_10
IND_0845,1,10,4,S23F8820476,IND_0100,IND_0293,FAM_008,290,54,1,80,3,1,1,S23F8820476_FAM_008,S23F8820476_10
IND_0471,1,10,5,S23F8820476,IND_0109,IND_0833,FAM_020,352,76,1,68,3,1,1,S23F8820476_FAM_020,S23F8820476_10
IND_0968,1,10,7,S23F8820476,IND_0114,IND_0133,FAM_062,265,60,0,36,3,1,1,S23F8820476_FAM_062,S23F8820476_10
IND_0392,1,10,9,S23F8820476,IND_0689,IND_0738,FAM_041,315,80,0,73,3,1,1,S23F8820476_FAM_041,S23F8820476_10
IND_0085,1,10,10,S23F8820476,IND_0681,IND_0865,FAM_099,295,147,1,82,3,1,1,S23F8820476_FAM_099,S23F8820476_10
IND_1097,2,10,1,S23F8820476,IND_0134,IND_0865,FAM_009,250,87,0,56,3,1,1,S23F8820476_FAM_009,S23F8820476_10
IND_0541,3,10,3,S23F8820476,IND_1069,IND_0689,FAM_001,355,85,2,55,3,1,1,S23F8820476_FAM_001,S23F8820476_10
IND_0686,3,10,5,S23F8820476,IND_0297,IND_0738,FAM_022,362,85,0,82,3,1,1,S23F8820476_FAM_022,S23F8820476_10
IND_0941,3,10,6,S23F8820476,IND_0109,IND_1148,FAM_058,275,77,0,73,3,1,1,S23F8820476_FAM_058,S23F8820476_10
IND_0514,3,10,10,S23F8820476,IND_1011,IND_0698,FAM_017,327,66,0,113,3,1,1,S23F8820476_FAM_017,S23F8820476_10
IND_0986,4,10,1,S23F8820476,IND_0400,IND_0263,FAM_124,427,119,1,117,3,1,1,S23F8820476_FAM_124,S23F8820476_10
IND_0655,4,10,2,S23F8820476,IND_0515,IND_1147,FAM_004,393,91,0,75,3,1,1,S23F8820476_FAM_004,S23F8820476_10
IND_0830,4,10,3,S23F8820476,IND_0681,IND_1148,FAM_106,480,93,0,130,3,1,1,S23F8820476_FAM_106,S23F8820476_10
IND_1228,4,10,4,S23F8820476,IND_0100,IND_0689,FAM_104,420,86,0,90,3,1,1,S23F8820476_FAM_104,S23F8820476_10
IND_0301,4,10,5,S23F8820476,IND_1011,IND_0263,FAM_102,396,69,0,69,3,1,1,S23F8820476_FAM_102,S23F8820476_10
IND_1113,4,10,6,S23F8820476,IND_0549,IND_0500,FAM_028,335,86,0,52,3,1,1,S23F8820476_FAM_028,S23F8820476_10
IND_0575,4,10,7,S23F8820476,IND_1212,IND_0500,FAM_052,455,87,0,97,3,1,1,S23F8820476_FAM_052,S23F8820476_10
IND_0214,4,10,8,S23F8820476,IND_1212,IND_1256,FAM_030,354,85,0,49,3,1,1,S23F8820476_FAM_030,S23F8820476_10
IND_0777,4,10,9,S23F8820476,IND_0833,IND_0929,FAM_023,303,88,0,59,3,1,1,S23F8820476_FAM_023,S23F8820476_10
IND_0231,4,10,10,S23F8820476,IND_0100,IND_1252,FAM_026,275,89,0,92,3,1,1,S23F8820476_FAM_026,S23F8820476_10
IND_1112,5,10,6,S23F8820476,IND_0549,IND_0263,FAM_061,402,83,0,58,3,1,1,S23F8820476_FAM_061,S23F8820476_10
IND_0104,5,10,7,S23F8820476,IND_1069,IND_0865,FAM_012,406,89,0,89,3,1,1,S23F8820476_FAM_012,S23F8820476_10
IND_0482,6,10,2,S23F8820476,IND_1011,IND_1118,FAM_076,500,115,0,113,3,1,1,S23F8820476_FAM_076,S23F8820476_10
IND_0656,6,10,3,S23F8820476,IND_1175,IND_0292,FAM_063,461,114,0,85,3,1,1,S23F8820476_FAM_063,S23F8820476_10
IND_0585,6,10,4,S23F8820476,IND_0685,IND_1242,FAM_108,370,81,0,87,3,1,1,S23F8820476_FAM_108,S23F8820476_10
IND_0973,6,10,5,S23F8820476,IND_1011,IND_0263,FAM_102,420,110,0,95,3,1,1,S23F8820476_FAM_102,S23F8820476_10
IND_0885,6,10,7,S23F8820476,IND_0681,IND_1148,FAM_106,458,113,0,102,3,1,1,S23F8820476_FAM_106,S23F8820476_10
IND_0182,6,10,8,S23F8820476,IND_0400,IND_1118,FAM_112,290,93,0,62,3,1,1,S23F8820476_FAM_112,S23F8820476_10
IND_1076,6,10,10,S23F8820476,IND_1177,IND_0738,FAM_109,233,72,0,79,3,1,1,S23F8820476_FAM_109,S23F8820476_10
IND_0967,1,11,2,S23F8820476,IND_1201,IND_0263,FAM_018,340,145,0,46,3,1,1,S23F8820476_FAM_018,S23F8820476_11
IND_0086,1,11,3,S23F8820476,IND_0109,IND_1118,FAM_005,279,80,0,51,3,1,1,S23F8820476_FAM_005,S23F8820476_11
IND_0829,1,11,5,S23F8820476,IND_1201,IND_0698,FAM_021,375,139,0,34,3,1,1,S23F8820476_FAM_021,S23F8820476_11
IND_0516,1,11,7,S23F8820476,IND_1213,IND_0293,FAM_087,326,89,0,76,3,1,1,S23F8820476_FAM_087,S23F8820476_11
IND_0235,1,11,8,S23F8820476,IND_0833,IND_0698,FAM_092,133,41,0,23,3,1,1,S23F8820476_FAM_092,S23F8820476_11
IND_0520,2,11,1,S23F8820476,IND_1069,IND_0689,FAM_001,280,92,0,69,3,1,1,S23F8820476_FAM_001,S23F8820476_11
IND_0004,2,11,3,S23F8820476,IND_0548,IND_0072,FAM_077,406,136,0,84,3,1,1,S23F8820476_FAM_077,S23F8820476_11
IND_0912,2,11,5,S23F8820476,IND_0855,IND_1242,FAM_122,280,77,0,65,3,1,1,S23F8820476_FAM_122,S23F8820476_11
IND_0606,2,11,6,S23F8820476,IND_0855,IND_1148,FAM_069,485,179,0,73,3,1,1,S23F8820476_FAM_069,S23F8820476_11
IND_0251,2,11,7,S23F8820476,IND_1069,IND_1256,FAM_006,376,108,0,96,3,1,1,S23F8820476_FAM_006,S23F8820476_11
IND_0648,3,11,4,S23F8820476,IND_0297,IND_0738,FAM_022,350,93,0,63,3,1,1,S23F8820476_FAM_022,S23F8820476_11
IND_0341,3,11,5,S23F8820476,IND_1201,IND_0929,FAM_035,268,79,0,59,3,1,1,S23F8820476_FAM_035,S23F8820476_11
IND_1168,3,11,6,S23F8820476,IND_0134,IND_0865,FAM_009,335,108,0,73,3,1,1,S23F8820476_FAM_009,S23F8820476_11
IND_0577,3,11,7,S23F8820476,IND_0833,IND_1042,FAM_042,233,80,0,59,3,1,1,S23F8820476_FAM_042,S23F8820476_11
IND_1268,3,11,9,S23F8820476,IND_1177,IND_0072,FAM_107,395,90,0,110,3,1,1,S23F8820476_FAM_107,S23F8820476_11
IND_0137,3,11,10,S23F8820476,IND_0442,IND_0439,FAM_065,333,72,0,102,3,1,1,S23F8820476_FAM_065,S23F8820476_11
IND_1053,4,11,1,S23F8820476,IND_0059,IND_0698,FAM_100,202,53,0,54,3,1,1,S23F8820476_FAM_100,S23F8820476_11
IND_0911,4,11,2,S23F8820476,IND_0400,IND_0833,FAM_079,234,57,0,50,3,1,1,S23F8820476_FAM_079,S23F8820476_11
IND_0075,4,11,3,S23F8820476,IND_0288,IND_0292,FAM_072,230,68,0,33,3,1,1,S23F8820476_FAM_072,S23F8820476_11
IND_0713,4,11,4,S23F8820476,IND_0400,IND_0263,FAM_124,482,159,0,82,3,1,1,S23F8820476_FAM_124,S23F8820476_11
IND_0939,4,11,7,S23F8820476,IND_0134,IND_0500,FAM_043,304,91,0,81,3,1,1,S23F8820476_FAM_043,S23F8820476_11
IND_1179,4,11,8,S23F8820476,IND_0116,IND_1191,FAM_057,338,104,0,80,3,1,1,S23F8820476_FAM_057,S23F8820476_11
IND_0730,4,11,9,S23F8820476,IND_0003,IND_0292,FAM_055,341,104,0,74,3,1,1,S23F8820476_FAM_055,S23F8820476_11
IND_0201,4,11,10,S23F8820476,IND_1212,IND_1256,FAM_030,340,116,0,51,3,1,1,S23F8820476_FAM_030,S23F8820476_11
IND_0380,5,11,2,S23F8820476,IND_1177,IND_0133,FAM_002,293,97,0,60,3,1,1,S23F8820476_FAM_002,S23F8820476_11
IND_0112,5,11,5,S23F8820476,IND_0114,IND_0133,FAM_062,285,67,0,72,3,1,1,S23F8820476_FAM_062,S23F8820476_11
IND_0456,5,11,6,S23F8820476,IND_1011,IND_0833,FAM_044,306,99,0,38,3,1,1,S23F8820476_FAM_044,S23F8820476_11
IND_0198,5,11,7,S23F8820476,IND_1201,IND_1042,FAM_121,231,66,0,69,3,1,1,S23F8820476_FAM_121,S23F8820476_11
IND_0064,5,11,9,S23F8820476,IND_0685,IND_0865,FAM_090,223,69,0,48,3,1,1,S23F8820476_FAM_090,S23F8820476_11
IND_0187,6,11,1,S23F8820476,IND_1252,IND_0133,FAM_007,205,55,0,57,3,1,1,S23F8820476_FAM_007,S23F8820476_11
IND_0423,6,11,2,S23F8820476,IND_1090,IND_0929,FAM_080,200,65,0,55,3,1,1,S23F8820476_FAM_080,S23F8820476_11
IND_0746,6,11,5,S23F8820476,IND_0499,IND_0689,FAM_097,227,78,0,40,3,1,1,S23F8820476_FAM_097,S23F8820476_11
IND_1022,6,11,8,S23F8820476,IND_0497,IND_0282,FAM_050,184,56,0,47,3,1,1,S23F8820476_FAM_050,S23F8820476_11
IND_0335,6,11,9,S23F8820476,IND_0685,IND_0293,FAM_126,341,115,1,63,3,1,1,S23F8820476_FAM_126,S23F8820476_11
IND_0614,6,11,10,S23F8820476,IND_0003,IND_0133,FAM_051,413,111,1,68,3,1,1,S23F8820476_FAM_051,S23F8820476_11
IND_0924,1,12,1,S23F8820476,IND_1212,IND_0865,FAM_054,275,89,0,49,3,1,1,S23F8820476_FAM_054,S23F8820476_12
IND_0962,1,12,4,S23F8820476,IND_0549,IND_0698,FAM_029,317,61,0,100,3,1,1,S23F8820476_FAM_029,S23F8820476_12
IND_0735,1,12,5,S23F8820476,IND_0100,IND_0293,FAM_008,306,78,1,49,3,1,1,S23F8820476_FAM_008,S23F8820476_12
IND_0933,1,12,6,S23F8820476,IND_0109,IND_1148,FAM_058,291,69,1,105,3,1,1,S23F8820476_FAM_058,S23F8820476_12
IND_0367,1,12,7,S23F8820476,IND_1201,IND_0833,FAM_064,281,102,0,61,3,1,1,S23F8820476_FAM_064,S23F8820476_12
IND_0731,1,12,8,S23F8820476,IND_0549,IND_0500,FAM_028,286,78,0,100,3,1,1,S23F8820476_FAM_028,S23F8820476_12
IND_0817,1,12,9,S23F8820476,IND_0499,IND_0293,FAM_049,362,94,0,86,3,1,1,S23F8820476_FAM_049,S23F8820476_12
IND_1162,1,12,10,S23F8820476,IND_0681,IND_1148,FAM_106,435,102,0,79,3,1,1,S23F8820476_FAM_106,S23F8820476_12
IND_0186,2,12,1,S23F8820476,IND_0116,IND_1042,FAM_032,399,113,3,119,3,1,1,S23F8820476_FAM_032,S23F8820476_12
IND_0862,4,12,1,S23F8820476,IND_0100,IND_0293,FAM_008,384,131,0,48,3,1,1,S23F8820476_FAM_008,S23F8820476_12
IND_0752,4,12,3,S23F8820476,IND_0116,IND_1042,FAM_032,435,109,2,90,3,1,1,S23F8820476_FAM_032,S23F8820476_12
IND_1024,4,12,5,S23F8820476,IND_0549,IND_0833,FAM_075,430,141,0,55,3,1,1,S23F8820476_FAM_075,S23F8820476_12
IND_1241,4,12,6,S23F8820476,IND_1212,IND_0865,FAM_054,293,96,0,39,3,1,1,S23F8820476_FAM_054,S23F8820476_12
IND_0546,4,12,9,S23F8820476,IND_1175,IND_0133,FAM_068,340,120,0,45,3,1,1,S23F8820476_FAM_068,S23F8820476_12
IND_0349,5,12,3,S23F8820476,IND_0689,IND_0738,FAM_041,303,94,1,63,3,1,1,S23F8820476_FAM_041,S23F8820476_12
IND_1013,5,12,5,S23F8820476,IND_0059,IND_1160,FAM_098,360,80,1,74,3,1,1,S23F8820476_FAM_098,S23F8820476_12
IND_0379,5,12,7,S23F8820476,IND_1069,IND_1256,FAM_006,438,111,1,100,3,1,1,S23F8820476_FAM_006,S23F8820476_12
IND_1144,5,12,8,S23F8820476,IND_0100,IND_0689,FAM_104,308,88,0,93,3,1,1,S23F8820476_FAM_104,S23F8820476_12
IND_0666,6,12,2,S23F8820476,IND_0685,IND_0293,FAM_126,354,109,0,58,3,1,1,S23F8820476_FAM_126,S23F8820476_12
IND_0011,6,12,3,S23F8820476,IND_0400,IND_0500,FAM_118,332,92,2,64,3,1,1,S23F8820476_FAM_118,S23F8820476_12
IND_1245,6,12,4,S23F8820476,IND_0549,IND_1118,FAM_091,367,103,0,78,3,1,1,S23F8820476_FAM_091,S23F8820476_12
IND_1161,6,12,5,S23F8820476,IND_1177,IND_0738,FAM_109,430,117,0,72,3,1,1,S23F8820476_FAM_109,S23F8820476_12
IND_0079,6,12,7,S23F8820476,IND_1201,IND_1042,FAM_121,227,53,0,67,3,1,1,S23F8820476_FAM_121,S23F8820476_12
IND_0724,6,12,8,S23F8820476,IND_1212,IND_1242,FAM_039,265,62,2,72,3,1,1,S23F8820476_FAM_039,S23F8820476_12
IND_1131,6,12,10,S23F8820476,IND_1201,IND_0263,FAM_018,423,122,0,84,3,1,1,S23F8820476_FAM_018,S23F8820476_12
IND_0038,1,13,1,S23F8820476,IND_0442,IND_0698,FAM_105,440,98,1,125,3,1,1,S23F8820476_FAM_105,S23F8820476_13
IND_0022,1,13,4,S23F8820476,IND_0134,IND_1256,FAM_019,407,127,2,93,3,1,1,S23F8820476_FAM_019,S23F8820476_13
IND_1209,1,13,7,S23F8820476,IND_0833,IND_0929,FAM_023,227,55,0,50,3,1,1,S23F8820476_FAM_023,S23F8820476_13
IND_1200,1,13,8,S23F8820476,IND_0681,IND_1242,FAM_066,330,78,0,114,3,1,1,S23F8820476_FAM_066,S23F8820476_13
IND_0583,1,13,9,S23F8820476,IND_0499,IND_0293,FAM_049,319,68,0,94,3,1,1,S23F8820476_FAM_049,S23F8820476_13
IND_0809,2,13,1,S23F8820476,IND_0288,IND_1160,FAM_037,347,111,0,89,3,1,1,S23F8820476_FAM_037,S23F8820476_13
IND_1033,2,13,4,S23F8820476,IND_0109,IND_0833,FAM_020,427,109,0,74,3,1,1,S23F8820476_FAM_020,S23F8820476_13
IND_1110,2,13,5,S23F8820476,IND_0400,IND_0263,FAM_124,453,99,0,57,3,1,1,S23F8820476_FAM_124,S23F8820476_13
IND_0798,2,13,6,S23F8820476,IND_0442,IND_1118,FAM_016,340,79,0,98,3,1,1,S23F8820476_FAM_016,S23F8820476_13
IND_1040,2,13,7,S23F8820476,IND_0549,IND_0698,FAM_029,246,62,0,92,3,1,1,S23F8820476_FAM_029,S23F8820476_13
IND_0889,2,13,8,S23F8820476,IND_1069,IND_1148,FAM_074,247,57,1,73,3,1,1,S23F8820476_FAM_074,S23F8820476_13
IND_0504,2,13,9,S23F8820476,IND_1212,IND_0500,FAM_052,401,117,0,94,3,1,1,S23F8820476_FAM_052,S23F8820476_13
IND_0708,2,13,10,S23F8820476,IND_0855,IND_0865,FAM_056,307,78,0,66,3,1,1,S23F8820476_FAM_056,S23F8820476_13
IND_0601,3,13,1,S23F8820476,IND_0109,IND_1148,FAM_058,451,118,0,85,3,1,1,S23F8820476_FAM_058,S23F8820476_13
IND_0579,3,13,2,S23F8820476,IND_0059,IND_0698,FAM_100,325,105,0,108,3,1,1,S23F8820476_FAM_100,S23F8820476_13
IND_0325,3,13,3,S23F8820476,IND_1212,IND_1256,FAM_030,344,103,0,76,3,1,1,S23F8820476_FAM_030,S23F8820476_13
IND_0017,3,13,5,S23F8820476,IND_1252,IND_0292,FAM_048,425,96,0,119,3,1,1,S23F8820476_FAM_048,S23F8820476_13
IND_0324,3,13,6,S23F8820476,IND_0442,IND_0263,FAM_095,367,79,0,122,3,1,1,S23F8820476_FAM_095,S23F8820476_13
IND_0531,3,13,8,S23F8820476,IND_1090,IND_1042,FAM_094,301,75,0,84,3,1,1,S23F8820476_FAM_094,S23F8820476_13
IND_1203,3,13,10,S23F8820476,IND_1175,IND_1160,FAM_053,322,63,0,86,3,1,1,S23F8820476_FAM_053,S23F8820476_13
IND_0907,4,13,1,S23F8820476,IND_1011,IND_0929,FAM_027,365,109,0,86,3,1,1,S23F8820476_FAM_027,S23F8820476_13
IND_0313,4,13,2,S23F8820476,IND_1069,IND_0865,FAM_012,280,92,0,68,3,1,1,S23F8820476_FAM_012,S23F8820476_13
IND_0787,4,13,3,S23F8820476,IND_0116,IND_1160,FAM_084,222,104,0,30,3,1,1,S23F8820476_FAM_084,S23F8820476_13
IND_0460,4,13,4,S23F8820476,IND_1090,IND_1160,FAM_070,275,65,0,55,3,1,1,S23F8820476_FAM_070,S23F8820476_13
IND_0536,4,13,5,S23F8820476,IND_1201,IND_0929,FAM_035,346,67,1,91,3,1,1,S23F8820476_FAM_035,S23F8820476_13
IND_0099,4,13,6,S23F8820476,IND_0288,IND_0292,FAM_072,276,39,0,82,3,1,1,S23F8820476_FAM_072,S23F8820476_13
IND_0945,4,13,8,S23F8820476,IND_0833,IND_1238,FAM_117,211,68,1,81,3,1,1,S23F8820476_FAM_117,S23F8820476_13
IND_0818,4,13,10,S23F8820476,IND_0442,IND_0929,FAM_038,198,52,0,31,3,1,1,S23F8820476_FAM_038,S23F8820476_13
IND_0804,6,13,1,S23F8820476,IND_1011,IND_0263,FAM_102,287,84,0,88,3,1,1,S23F8820476_FAM_102,S23F8820476_13
IND_0615,6,13,2,S23F8820476,IND_0681,IND_1242,FAM_066,295,49,0,83,3,1,1,S23F8820476_FAM_066,S23F8820476_13
IND_0245,6,13,3,S23F8820476,IND_0442,IND_0698,FAM_105,436,83,0,83,3,1,1,S23F8820476_FAM_105,S23F8820476_13
IND_0852,6,13,4,S23F8820476,IND_0100,IND_0689,FAM_104,371,102,1,68,3,1,1,S23F8820476_FAM_104,S23F8820476_13
IND_0318,6,13,5,S23F8820476,IND_1201,IND_0263,FAM_018,478,109,0,64,3,1,1,S23F8820476_FAM_018,S23F8820476_13
IND_0469,6,13,6,S23F8820476,IND_0499,IND_0689,FAM_097,214,71,0,NA,3,1,1,S23F8820476_FAM_097,S23F8820476_13
IND_1139,6,13,7,S23F8820476,IND_0003,IND_0072,FAM_125,342,87,0,82,3,1,1,S23F8820476_FAM_125,S23F8820476_13
IND_0858,6,13,8,S23F8820476,IND_0003,IND_0292,FAM_055,343,89,1,77,3,1,1,S23F8820476_FAM_055,S23F8820476_13
IND_0159,6,13,9,S23F8820476,IND_0100,IND_0293,FAM_008,310,76,0,50,3,1,1,S23F8820476_FAM_008,S23F8820476_13
IND_0478,6,13,10,S23F8820476,IND_1011,IND_1042,FAM_113,351,89,0,72,3,1,1,S23F8820476_FAM_113,S23F8820476_13
IND_0438,1,14,1,S23F8820476,IND_0109,IND_1148,FAM_058,357,114,0,105,3,1,1,S23F8820476_FAM_058,S23F8820476_14
IND_0525,1,14,2,S23F8820476,IND_0400,IND_0500,FAM_118,268,62,0,55,3,1,1,S23F8820476_FAM_118,S23F8820476_14
IND_0049,1,14,6,S23F8820476,IND_1201,IND_0833,FAM_064,388,128,0,48,3,1,1,S23F8820476_FAM_064,S23F8820476_14
IND_0764,1,14,7,S23F8820476,IND_0442,IND_0833,FAM_119,252,79,0,65,3,1,1,S23F8820476_FAM_119,S23F8820476_14
IND_0861,1,14,8,S23F8820476,IND_0109,IND_0833,FAM_020,345,93,0,115,3,1,1,S23F8820476_FAM_020,S23F8820476_14
IND_0317,1,14,9,S23F8820476,IND_1201,IND_1118,FAM_085,350,87,0,90,3,1,1,S23F8820476_FAM_085,S23F8820476_14
IND_1051,1,14,10,S23F8820476,IND_1069,IND_0865,FAM_012,400,109,0,63,3,1,1,S23F8820476_FAM_012,S23F8820476_14
IND_0020,2,14,1,S23F8820476,IND_0059,IND_0263,FAM_003,397,114,0,40,3,1,1,S23F8820476_FAM_003,S23F8820476_14
IND_0553,2,14,5,S23F8820476,IND_1215,IND_0833,FAM_040,452,97,0,107,3,1,1,S23F8820476_FAM_040,S23F8820476_14
IND_0940,2,14,8,S23F8820476,IND_0116,IND_1160,FAM_084,153,38,1,38,3,1,1,S23F8820476_FAM_084,S23F8820476_14
IND_0534,2,14,9,S23F8820476,IND_0134,IND_0439,FAM_101,400,107,0,78,3,1,1,S23F8820476_FAM_101,S23F8820476_14
IND_0434,2,14,10,S23F8820476,IND_0685,IND_1148,FAM_120,372,67,0,59,3,1,1,S23F8820476_FAM_120,S23F8820476_14
IND_0449,3,14,1,S23F8820476,IND_0059,IND_1160,FAM_098,206,63,0,40,3,1,1,S23F8820476_FAM_098,S23F8820476_14
IND_0266,3,14,2,S23F8820476,IND_0442,IND_1118,FAM_016,277,79,0,35,3,1,1,S23F8820476_FAM_016,S23F8820476_14
IND_0240,3,14,6,S23F8820476,IND_1213,IND_1242,FAM_059,309,69,0,62,3,1,1,S23F8820476_FAM_059,S23F8820476_14
IND_0545,3,14,7,S23F8820476,IND_0833,IND_0929,FAM_023,332,102,0,94,3,1,1,S23F8820476_FAM_023,S23F8820476_14
IND_0399,3,14,10,S23F8820476,IND_1175,IND_0133,FAM_068,370,67,1,93,3,1,1,S23F8820476_FAM_068,S23F8820476_14
IND_0261,4,14,1,S23F8820476,IND_0681,IND_1148,FAM_106,355,69,1,93,3,1,1,S23F8820476_FAM_106,S23F8820476_14
IND_0014,4,14,2,S23F8820476,IND_1175,IND_0292,FAM_063,290,44,0,87,3,1,1,S23F8820476_FAM_063,S23F8820476_14
IND_0740,4,14,3,S23F8820476,IND_1177,IND_0738,FAM_109,291,71,0,41,3,1,1,S23F8820476_FAM_109,S23F8820476_14
IND_1071,4,14,4,S23F8820476,IND_0288,IND_0072,FAM_024,415,81,0,43,3,1,1,S23F8820476_FAM_024,S23F8820476_14
IND_0432,4,14,6,S23F8820476,IND_1011,IND_0929,FAM_027,435,108,0,208,3,1,1,S23F8820476_FAM_027,S23F8820476_14
IND_0824,4,14,7,S23F8820476,IND_1090,IND_0929,FAM_080,298,69,0,68,3,1,1,S23F8820476_FAM_080,S23F8820476_14
IND_1056,4,14,8,S23F8820476,IND_1011,IND_1118,FAM_076,355,92,2,85,3,1,1,S23F8820476_FAM_076,S23F8820476_14
IND_1221,4,14,10,S23F8820476,IND_1213,IND_0689,FAM_088,333,61,0,61,3,1,1,S23F8820476_FAM_088,S23F8820476_14
IND_0780,5,14,7,S23F8820476,IND_1069,IND_1242,FAM_089,156,46,0,46,3,1,1,S23F8820476_FAM_089,S23F8820476_14
IND_0036,5,14,9,S23F8820476,IND_0855,IND_1242,FAM_122,325,79,0,58,3,1,1,S23F8820476_FAM_122,S23F8820476_14
IND_0243,5,14,10,S23F8820476,IND_0685,IND_0293,FAM_126,320,112,0,51,3,1,1,S23F8820476_FAM_126,S23F8820476_14
IND_0382,6,14,1,S23F8820476,IND_1212,IND_0500,FAM_052,337,77,0,121,3,1,1,S23F8820476_FAM_052,S23F8820476_14
IND_0622,6,14,2,S23F8820476,IND_0400,IND_0263,FAM_124,390,94,0,102,3,1,1,S23F8820476_FAM_124,S23F8820476_14
IND_0613,6,14,3,S23F8820476,IND_0549,IND_1118,FAM_091,450,119,0,124,3,1,1,S23F8820476_FAM_091,S23F8820476_14
IND_0023,6,14,4,S23F8820476,IND_0297,IND_0738,FAM_022,328,78,0,103,3,1,1,S23F8820476_FAM_022,S23F8820476_14
IND_0323,6,14,5,S23F8820476,IND_0116,IND_1042,FAM_032,447,118,1,64,3,1,1,S23F8820476_FAM_032,S23F8820476_14
IND_0333,6,14,6,S23F8820476,IND_0442,IND_0439,FAM_065,418,113,0,45,3,1,1,S23F8820476_FAM_065,S23F8820476_14
IND_0594,6,14,8,S23F8820476,IND_1175,IND_0072,FAM_111,276,56,0,109,3,1,1,S23F8820476_FAM_111,S23F8820476_14
IND_0377,6,14,9,S23F8820476,IND_1215,IND_0929,FAM_067,214,59,1,56,3,1,1,S23F8820476_FAM_067,S23F8820476_14
IND_0966,6,14,10,S23F8820476,IND_1201,IND_0698,FAM_021,254,57,0,72,3,1,1,S23F8820476_FAM_021,S23F8820476_14
IND_0544,1,15,3,S23F8820476,IND_1201,IND_0439,FAM_071,362,76,0,74,3,1,1,S23F8820476_FAM_071,S23F8820476_15
IND_1253,1,15,4,S23F8820476,IND_0681,IND_0500,FAM_010,370,96,1,90,3,1,1,S23F8820476_FAM_010,S23F8820476_15
IND_0810,1,15,5,S23F8820476,IND_0833,IND_1160,FAM_047,316,73,0,73,3,1,1,S23F8820476_FAM_047,S23F8820476_15
IND_0801,1,15,6,S23F8820476,IND_0400,IND_1118,FAM_112,290,97,1,53,3,1,1,S23F8820476_FAM_112,S23F8820476_15
IND_0232,1,15,8,S23F8820476,IND_0134,IND_0500,FAM_043,252,75,0,67,3,1,1,S23F8820476_FAM_043,S23F8820476_15
IND_1104,1,15,9,S23F8820476,IND_0499,IND_1242,FAM_011,191,65,0,52,3,1,1,S23F8820476_FAM_011,S23F8820476_15
